Date,LP_95,LP_92,LAD,LSD,LK,LIK,FUR_800,FUR_1500_High,FUR_1500_Low,Crude_Oil_USD,Exchange Rate,GDP_USD_Billions,GDP_Growth_Pct,Inflation_Rate
2018-07-05,148.0,137.0,109.0,119.0,70.0,110.0,82.2,80.0,90.0,69.88,158.5859,94.49,2.31,2.14
2018-07-06,148.0,137.0,109.0,119.0,70.0,110.0,82.2,80.0,90.0,69.88,158.8105,94.49,2.31,2.14
2018-07-07,148.0,137.0,109.0,119.0,70.0,110.0,82.2,80.0,90.0,69.88,158.8105,94.49,2.31,2.14
2018-07-08,148.0,137.0,109.0,119.0,70.0,110.0,82.2,80.0,90.0,69.88,158.8105,94.49,2.31,2.14
2018-07-09,148.0,137.0,109.0,119.0,70.0,110.0,82.2,80.0,90.0,69.88,159.0784,94.49,2.31,2.14
2018-07-10,148.0,137.0,109.0,119.0,70.0,110.0,82.2,80.0,90.0,69.88,159.2333,94.49,2.31,2.14
2018-07-11,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.3281,94.49,2.31,2.14
2018-07-12,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.3652,94.49,2.31,2.14
2018-07-13,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.3721,94.49,2.31,2.14
2018-07-14,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.3721,94.49,2.31,2.14
2018-07-15,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.3721,94.49,2.31,2.14
2018-07-16,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.4635,94.49,2.31,2.14
2018-07-17,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.82,94.49,2.31,2.14
2018-07-18,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.8951,94.49,2.31,2.14
2018-07-19,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,160.01,94.49,2.31,2.14
2018-07-20,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.9869,94.49,2.31,2.14
2018-07-21,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.9869,94.49,2.31,2.14
2018-07-22,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.9869,94.49,2.31,2.14
2018-07-23,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,160.0312,94.49,2.31,2.14
2018-07-24,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.5204,94.49,2.31,2.14
2018-07-25,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.4795,94.49,2.31,2.14
2018-07-26,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.5434,94.49,2.31,2.14
2018-07-27,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.5434,94.49,2.31,2.14
2018-07-28,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.5434,94.49,2.31,2.14
2018-07-29,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.5434,94.49,2.31,2.14
2018-07-30,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.612,94.49,2.31,2.14
2018-07-31,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.88,159.7087,94.49,2.31,2.14
2018-08-01,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.7491,94.49,2.31,2.14
2018-08-02,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.5855,94.49,2.31,2.14
2018-08-03,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.6628,94.49,2.31,2.14
2018-08-04,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.6628,94.49,2.31,2.14
2018-08-05,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.6628,94.49,2.31,2.14
2018-08-06,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.8111,94.49,2.31,2.14
2018-08-07,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.859,94.49,2.31,2.14
2018-08-08,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.8027,94.49,2.31,2.14
2018-08-09,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,159.8744,94.49,2.31,2.14
2018-08-10,155.0,145.0,118.0,129.0,70.0,110.0,82.2,80.0,90.0,69.84,160.0374,94.49,2.31,2.14
2018-08-11,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.0374,94.49,2.31,2.14
2018-08-12,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.0374,94.49,2.31,2.14
2018-08-13,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.0429,94.49,2.31,2.14
2018-08-14,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.0946,94.49,2.31,2.14
2018-08-15,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.1096,94.49,2.31,2.14
2018-08-16,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.1768,94.49,2.31,2.14
2018-08-17,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.4394,94.49,2.31,2.14
2018-08-18,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.4394,94.49,2.31,2.14
2018-08-19,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.4394,94.49,2.31,2.14
2018-08-20,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.466,94.49,2.31,2.14
2018-08-21,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.596,94.49,2.31,2.14
2018-08-22,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.596,94.49,2.31,2.14
2018-08-23,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.6166,94.49,2.31,2.14
2018-08-24,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.8,94.49,2.31,2.14
2018-08-25,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.8,94.49,2.31,2.14
2018-08-26,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.8,94.49,2.31,2.14
2018-08-27,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,160.8731,94.49,2.31,2.14
2018-08-28,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,161.0916,94.49,2.31,2.14
2018-08-29,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,161.2647,94.49,2.31,2.14
2018-08-30,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,161.3587,94.49,2.31,2.14
2018-08-31,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,69.84,161.473,94.49,2.31,2.14
2018-09-01,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,73.16,161.473,94.49,2.31,2.14
2018-09-02,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,73.16,161.473,94.49,2.31,2.14
2018-09-03,157.0,145.0,118.0,130.0,70.0,110.0,82.2,80.0,90.0,73.16,161.4909,94.49,2.31,2.14
2018-09-04,157.0,145.0,118.0,130.0,70.0,110.0,92.0,96.0,96.0,73.16,161.5684,94.49,2.31,2.14
2018-09-05,157.0,145.0,118.0,130.0,70.0,110.0,92.0,96.0,96.0,73.16,161.8671,94.49,2.31,2.14
2018-09-06,157.0,145.0,118.0,130.0,70.0,110.0,92.0,96.0,96.0,73.16,162.0424,94.49,2.31,2.14
2018-09-07,157.0,145.0,118.0,130.0,70.0,110.0,92.0,96.0,96.0,73.16,161.9807,94.49,2.31,2.14
2018-09-08,157.0,145.0,118.0,130.0,70.0,110.0,92.0,96.0,96.0,73.16,161.9807,94.49,2.31,2.14
2018-09-09,157.0,145.0,118.0,130.0,70.0,110.0,92.0,96.0,96.0,73.16,161.9807,94.49,2.31,2.14
2018-09-10,157.0,145.0,118.0,130.0,70.0,110.0,92.0,96.0,96.0,73.16,161.7706,94.49,2.31,2.14
2018-09-11,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,162.3613,94.49,2.31,2.14
2018-09-12,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,162.2853,94.49,2.31,2.14
2018-09-13,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,162.5011,94.49,2.31,2.14
2018-09-14,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,162.805,94.49,2.31,2.14
2018-09-15,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,162.805,94.49,2.31,2.14
2018-09-16,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,162.805,94.49,2.31,2.14
2018-09-17,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,163.1284,94.49,2.31,2.14
2018-09-18,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,164.4062,94.49,2.31,2.14
2018-09-19,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,165.6326,94.49,2.31,2.14
2018-09-20,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,166.4663,94.49,2.31,2.14
2018-09-21,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,168.0316,94.49,2.31,2.14
2018-09-22,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,168.0316,94.49,2.31,2.14
2018-09-23,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,168.0316,94.49,2.31,2.14
2018-09-24,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,168.0316,94.49,2.31,2.14
2018-09-25,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,168.642,94.49,2.31,2.14
2018-09-26,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,168.803,94.49,2.31,2.14
2018-09-27,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,168.8687,94.49,2.31,2.14
2018-09-28,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,169.2383,94.49,2.31,2.14
2018-09-29,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,169.2383,94.49,2.31,2.14
2018-09-30,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,73.16,169.2383,94.49,2.31,2.14
2018-10-01,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,169.2762,94.49,2.31,2.14
2018-10-02,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,169.1966,94.49,2.31,2.14
2018-10-03,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,169.2425,94.49,2.31,2.14
2018-10-04,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,169.5961,94.49,2.31,2.14
2018-10-05,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,170.0072,94.49,2.31,2.14
2018-10-06,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,170.0072,94.49,2.31,2.14
2018-10-07,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,170.0072,94.49,2.31,2.14
2018-10-08,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,170.2896,94.49,2.31,2.14
2018-10-09,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,170.6859,94.49,2.31,2.14
2018-10-10,161.0,149.0,123.0,133.0,70.0,110.0,92.0,96.0,96.0,65.31,170.9457,94.49,2.31,2.14
2018-10-11,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,171.3034,94.49,2.31,2.14
2018-10-12,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,171.3456,94.49,2.31,2.14
2018-10-13,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,171.3456,94.49,2.31,2.14
2018-10-14,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,171.3456,94.49,2.31,2.14
2018-10-15,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,170.9078,94.49,2.31,2.14
2018-10-16,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,170.3548,94.49,2.31,2.14
2018-10-17,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,170.9227,94.49,2.31,2.14
2018-10-18,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,170.9331,94.49,2.31,2.14
2018-10-19,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,171.2367,94.49,2.31,2.14
2018-10-20,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,171.2367,94.49,2.31,2.14
2018-10-21,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,171.2367,94.49,2.31,2.14
2018-10-22,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,171.6692,94.49,2.31,2.14
2018-10-23,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,172.1625,94.49,2.31,2.14
2018-10-24,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,172.1625,94.49,2.31,2.14
2018-10-25,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,172.7322,94.49,2.31,2.14
2018-10-26,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,172.8276,94.49,2.31,2.14
2018-10-27,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,172.8276,94.49,2.31,2.14
2018-10-28,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,172.8276,94.49,2.31,2.14
2018-10-29,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,172.9639,94.49,2.31,2.14
2018-10-30,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,173.9718,94.49,2.31,2.14
2018-10-31,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,65.31,174.3762,94.49,2.31,2.14
2018-11-01,169.0,155.0,123.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,175.3557,94.49,2.31,2.14
2018-11-02,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,174.4937,94.49,2.31,2.14
2018-11-03,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,174.4937,94.49,2.31,2.14
2018-11-04,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,174.4937,94.49,2.31,2.14
2018-11-05,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,174.342,94.49,2.31,2.14
2018-11-06,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,174.342,94.49,2.31,2.14
2018-11-07,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,174.5314,94.49,2.31,2.14
2018-11-08,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,174.8183,94.49,2.31,2.14
2018-11-09,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,175.1377,94.49,2.31,2.14
2018-11-10,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,175.1377,94.49,2.31,2.14
2018-11-11,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,175.1377,94.49,2.31,2.14
2018-11-12,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,175.2614,94.49,2.31,2.14
2018-11-13,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,175.5942,94.49,2.31,2.14
2018-11-14,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,176.0527,94.49,2.31,2.14
2018-11-15,169.0,145.0,116.0,141.0,70.0,110.0,92.0,96.0,96.0,50.78,176.2254,94.49,2.31,2.14
2018-11-16,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,176.4816,94.49,2.31,2.14
2018-11-17,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,176.4816,94.49,2.31,2.14
2018-11-18,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,176.4816,94.49,2.31,2.14
2018-11-19,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,176.5966,94.49,2.31,2.14
2018-11-20,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,176.5966,94.49,2.31,2.14
2018-11-21,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,177.1682,94.49,2.31,2.14
2018-11-22,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,177.1682,94.49,2.31,2.14
2018-11-23,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,178.3986,94.49,2.31,2.14
2018-11-24,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,178.3986,94.49,2.31,2.14
2018-11-25,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,178.3986,94.49,2.31,2.14
2018-11-26,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,179.4631,94.49,2.31,2.14
2018-11-27,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,180.1114,94.49,2.31,2.14
2018-11-28,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,180.3916,94.49,2.31,2.14
2018-11-29,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,180.0474,94.49,2.31,2.14
2018-11-30,164.0,140.0,111.0,136.0,70.0,110.0,92.0,96.0,96.0,50.78,179.6722,94.49,2.31,2.14
2018-12-01,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.6722,94.49,2.31,2.14
2018-12-02,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.6722,94.49,2.31,2.14
2018-12-03,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.6165,94.49,2.31,2.14
2018-12-04,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,178.8232,94.49,2.31,2.14
2018-12-05,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,178.9267,94.49,2.31,2.14
2018-12-06,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.1033,94.49,2.31,2.14
2018-12-07,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.1104,94.49,2.31,2.14
2018-12-08,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.1104,94.49,2.31,2.14
2018-12-09,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.1104,94.49,2.31,2.14
2018-12-10,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,178.8155,94.49,2.31,2.14
2018-12-11,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,178.8981,94.49,2.31,2.14
2018-12-12,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.1527,94.49,2.31,2.14
2018-12-13,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.4668,94.49,2.31,2.14
2018-12-14,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.6566,94.49,2.31,2.14
2018-12-15,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.6566,94.49,2.31,2.14
2018-12-16,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.6566,94.49,2.31,2.14
2018-12-17,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.8685,94.49,2.31,2.14
2018-12-18,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,179.8466,94.49,2.31,2.14
2018-12-19,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,180.0312,94.49,2.31,2.14
2018-12-20,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,180.4,94.49,2.31,2.14
2018-12-21,159.0,135.0,106.0,131.0,70.0,110.0,92.0,96.0,96.0,45.15,180.7979,94.49,2.31,2.14
2018-12-22,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,180.7979,94.49,2.31,2.14
2018-12-23,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,180.7979,94.49,2.31,2.14
2018-12-24,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,181.2244,94.49,2.31,2.14
2018-12-25,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,181.2244,94.49,2.31,2.14
2018-12-26,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,181.472,94.49,2.31,2.14
2018-12-27,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,181.7208,94.49,2.31,2.14
2018-12-28,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,182.2783,94.49,2.31,2.14
2018-12-29,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,182.2783,94.49,2.31,2.14
2018-12-30,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,182.2783,94.49,2.31,2.14
2018-12-31,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,45.15,182.7499,94.49,2.31,2.14
2019-01-01,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.9113,89.01,-0.22,3.53
2019-01-02,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.5464,89.01,-0.22,3.53
2019-01-03,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.8568,89.01,-0.22,3.53
2019-01-04,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.8783,89.01,-0.22,3.53
2019-01-05,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.8783,89.01,-0.22,3.53
2019-01-06,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.8783,89.01,-0.22,3.53
2019-01-07,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.8278,89.01,-0.22,3.53
2019-01-08,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.5069,89.01,-0.22,3.53
2019-01-09,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.4676,89.01,-0.22,3.53
2019-01-10,149.0,125.0,101.0,121.0,70.0,110.0,92.0,96.0,96.0,53.84,182.6258,89.01,-0.22,3.53
2019-01-11,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.292,89.01,-0.22,3.53
2019-01-12,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.292,89.01,-0.22,3.53
2019-01-13,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.292,89.01,-0.22,3.53
2019-01-14,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.8156,89.01,-0.22,3.53
2019-01-15,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.8156,89.01,-0.22,3.53
2019-01-16,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.2205,89.01,-0.22,3.53
2019-01-17,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.385,89.01,-0.22,3.53
2019-01-18,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.3121,89.01,-0.22,3.53
2019-01-19,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.3121,89.01,-0.22,3.53
2019-01-20,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.3121,89.01,-0.22,3.53
2019-01-21,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.7405,89.01,-0.22,3.53
2019-01-22,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.7506,89.01,-0.22,3.53
2019-01-23,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.85,89.01,-0.22,3.53
2019-01-24,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,182.263,89.01,-0.22,3.53
2019-01-25,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.8987,89.01,-0.22,3.53
2019-01-26,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.8987,89.01,-0.22,3.53
2019-01-27,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.8987,89.01,-0.22,3.53
2019-01-28,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.6262,89.01,-0.22,3.53
2019-01-29,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.6271,89.01,-0.22,3.53
2019-01-30,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,181.5259,89.01,-0.22,3.53
2019-01-31,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,53.84,179.8821,89.01,-0.22,3.53
2019-02-01,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,57.21,178.7208,89.01,-0.22,3.53
2019-02-02,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,57.21,178.7208,89.01,-0.22,3.53
2019-02-03,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,57.21,178.7208,89.01,-0.22,3.53
2019-02-04,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,57.21,178.7208,89.01,-0.22,3.53
2019-02-05,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,57.21,177.5497,89.01,-0.22,3.53
2019-02-06,147.0,123.0,99.0,118.0,70.0,110.0,92.0,96.0,96.0,57.21,177.824,89.01,-0.22,3.53
